date,currency,rate
2017-11-10,GBP,0.8837
2017-11-10,HKD,9.093
2017-11-10,HUF,312
2017-11-10,JPY,132.08
2017-11-10,KRW,1304.46
2017-11-10,NOK,9.456
2017-11-10,NZD,1.678
2017-11-10,PLN,4.2308
2017-11-10,SEK,9.743
2017-11-10,SGD,1.5854
2017-11-10,USD,1.1654
2017-11-10,ZAR,16.7585
2017-11-13,AUD,1.5256
2017-11-13,CAD,1.4809
2017-11-13,CHF,1.1591
2017-11-13,CZK,25.567
2017-11-13,DKK,7.4416
2017-11-13,GBP,0.89018
2017-11-13,HKD,9.0906
2017-11-13,HUF,312.04
2017-11-13,JPY,132.07
2017-11-13,KRW,1305.01
2017-11-13,NOK,9.4913
2017-11-13,NZD,1.6877
2017-11-13,PLN,4.2349
2017-11-13,SEK,9.7705
2017-11-13,SGD,1.5867
2017-11-13,USD,1.1656
2017-11-13,ZAR,16.9688
2017-11-14,AUD,1.5361
2017-11-14,CAD,1.4933
2017-11-14,CHF,1.1643
2017-11-14,CZK,25.566
2017-11-14,DKK,7.4414
2017-11-14,GBP,0.89585
2017-11-14,HKD,9.1645
2017-11-14,HUF,311.97
2017-11-14,JPY,133.29
2017-11-14,KRW,1309.46
2017-11-14,NOK,9.5923
2017-11-14,NZD,1.7092
2017-11-14,PLN,4.2381
2017-11-14,SEK,9.8905
2017-11-14,SGD,1.5978
2017-11-14,USD,1.1745
2017-11-14,ZAR,16.8932
2017-11-15,AUD,1.5582
2017-11-15,CAD,1.5103
2017-11-15,CHF,1.1675
2017-11-15,CZK,25.669
2017-11-15,DKK,7.4426
2017-11-15,GBP,0.8991
2017-11-15,HKD,9.2435
2017-11-15,HUF,312.11
2017-11-15,JPY,133.45
2017-11-15,KRW,1306.21
2017-11-15,NOK,9.751
2017-11-15,NZD,1.7145
2017-11-15,PLN,4.2473
2017-11-15,SEK,9.9728
2017-11-15,SGD,1.6053
2017-11-15,USD,1.184
2017-11-15,ZAR,17.0212
2017-11-16,AUD,1.5507
2017-11-16,CAD,1.5025
2017-11-16,CHF,1.1686
2017-11-16,CZK,25.559
2017-11-16,DKK,7.4418
2017-11-16,GBP,0.89183
2017-11-16,HKD,9.1919
2017-11-16,HUF,312.52
2017-11-16,JPY,133.12
2017-11-16,KRW,1291.59
2017-11-16,NOK,9.6553
2017-11-16,NZD,1.7204
2017-11-16,PLN,4.234
2017-11-16,SEK,9.8868
2017-11-16,SGD,1.5971
2017-11-16,USD,1.1771
2017-11-16,ZAR,16.805
2017-11-17,AUD,1.5632
2017-11-17,CAD,1.5053
2017-11-17,CHF,1.1696
2017-11-17,CZK,25.588
2017-11-17,DKK,7.441
2017-11-17,GBP,0.89385
2017-11-17,HKD,9.2144
2017-11-17,HUF,311.58
2017-11-17,JPY,132.82
2017-11-17,KRW,1293.09
2017-11-17,NOK,9.7163
2017-11-17,NZD,1.7372
2017-11-17,PLN,4.2342
2017-11-17,SEK,9.9443
2017-11-17,SGD,1.5998
2017-11-17,USD,1.1795
2017-11-17,ZAR,16.5285
2017-11-20,AUD,1.5592
2017-11-20,CAD,1.5066
2017-11-20,CHF,1.1676
2017-11-20,CZK,25.568
2017-11-20,DKK,7.4414
2017-11-20,GBP,0.8894
2017-11-20,HKD,9.2036
2017-11-20,HUF,312.44
2017-11-20,JPY,132.1
2017-11-20,KRW,1291.1
2017-11-20,NOK,9.7298
2017-11-20,NZD,1.7243
2017-11-20,PLN,4.2311
2017-11-20,SEK,9.9585
2017-11-20,SGD,1.5972
2017-11-20,USD,1.1781
2017-11-20,ZAR,16.5582
2017-11-21,AUD,1.5466
2017-11-21,CAD,1.5006
2017-11-21,CHF,1.1641
2017-11-21,CZK,25.533
2017-11-21,DKK,7.4414
2017-11-21,GBP,0.88498
2017-11-21,HKD,9.1545
2017-11-21,HUF,312.93
2017-11-21,JPY,131.87
2017-11-21,KRW,1276.68
2017-11-21,NOK,9.689
2017-11-21,NZD,1.7181
2017-11-21,PLN,4.229
2017-11-21,SEK,9.9473
2017-11-21,SGD,1.5878
2017-11-21,USD,1.1718
2017-11-21,ZAR,16.4989
2017-11-22,AUD,1.5503
2017-11-22,CAD,1.4969
2017-11-22,CHF,1.1609
2017-11-22,CZK,25.469
2017-11-22,DKK,7.442
2017-11-22,GBP,0.8881
2017-11-22,HKD,9.1775
2017-11-22,HUF,313.54
2017-11-22,JPY,131.61
2017-11-22,KRW,1280.17
2017-11-22,NOK,9.6723
2017-11-22,NZD,1.7183
2017-11-22,PLN,4.2155
2017-11-22,SEK,9.8818
2017-11-22,SGD,1.5885
2017-11-22,USD,1.1749
2017-11-22,ZAR,16.309
2017-11-23,AUD,1.5532
2017-11-23,CAD,1.5024
2017-11-23,CHF,1.1613
2017-11-23,CZK,25.462
2017-11-23,DKK,7.442
2017-11-23,GBP,0.89005
2017-11-23,HKD,9.2528
2017-11-23,HUF,313.05
2017-11-23,JPY,131.79
2017-11-23,KRW,1284.55
2017-11-23,NOK,9.6393
2017-11-23,NZD,1.7198
2017-11-23,PLN,4.2124
2017-11-23,SEK,9.844
2017-11-23,SGD,1.5947
2017-11-23,USD,1.1848
2017-11-23,ZAR,16.4406
2017-11-24,AUD,1.5585
2017-11-24,CAD,1.5093
2017-11-24,CHF,1.165
2017-11-24,CZK,25.413
2017-11-24,DKK,7.4421
2017-11-24,GBP,0.8912
2017-11-24,HKD,9.2744
2017-11-24,HUF,311.83
2017-11-24,JPY,132.24
2017-11-24,KRW,1287.36
2017-11-24,NOK,9.6608
2017-11-24,NZD,1.7256
2017-11-24,PLN,4.2109
2017-11-24,SEK,9.8638
2017-11-24,SGD,1.5987
2017-11-24,USD,1.1877
2017-11-24,ZAR,16.6203
2017-11-27,AUD,1.5656
2017-11-27,CAD,1.5156
2017-11-27,CHF,1.1718
2017-11-27,CZK,25.431
2017-11-27,DKK,7.4424
2017-11-27,GBP,0.89375
2017-11-27,HKD,9.3249
2017-11-27,HUF,311.24
2017-11-27,JPY,132.69
2017-11-27,KRW,1299.46
2017-11-27,NOK,9.7533
2017-11-27,NZD,1.7305
2017-11-27,PLN,4.2087
2017-11-27,SEK,9.926
2017-11-27,SGD,1.6063
2017-11-27,USD,1.1952
2017-11-27,ZAR,16.4083
2017-11-28,AUD,1.5619
2017-11-28,CAD,1.5208
2017-11-28,CHF,1.168
2017-11-28,CZK,25.463
2017-11-28,DKK,7.4423
2017-11-28,GBP,0.89538
2017-11-28,HKD,9.2745
2017-11-28,HUF,310.99
2017-11-28,JPY,132.24
2017-11-28,KRW,1284.43
2017-11-28,NOK,9.745
2017-11-28,NZD,1.7157
2017-11-28,PLN,4.2069
2017-11-28,SEK,9.906
2017-11-28,SGD,1.5983
2017-11-28,USD,1.1888
2017-11-28,ZAR,16.3342
2017-11-29,AUD,1.5627
2017-11-29,CAD,1.5176
2017-11-29,CHF,1.1664
2017-11-29,CZK,25.474
2017-11-29,DKK,7.4423
2017-11-29,GBP,0.88293
2017-11-29,HKD,9.233
2017-11-29,HUF,311.59
2017-11-29,JPY,132.24
2017-11-29,KRW,1274.87
2017-11-29,NOK,9.741
2017-11-29,NZD,1.7141
2017-11-29,PLN,4.2006
2017-11-29,SEK,9.915
2017-11-29,SGD,1.5925
2017-11-29,USD,1.1827
2017-11-29,ZAR,16.1757
2017-11-30,AUD,1.5659
2017-11-30,CAD,1.5267
2017-11-30,CHF,1.1699
2017-11-30,CZK,25.491
2017-11-30,DKK,7.4417
2017-11-30,GBP,0.87985
2017-11-30,HKD,9.2524
2017-11-30,HUF,312.77
2017-11-30,JPY,133.08
2017-11-30,KRW,1287.26
2017-11-30,NOK,9.8398
2017-11-30,NZD,1.7319
2017-11-30,PLN,4.1955
2017-11-30,SEK,9.9208
2017-11-30,SGD,1.5986
2017-11-30,USD,1.1849
2017-11-30,ZAR,16.1263
2017-12-01,AUD,1.5693
2017-12-01,CAD,1.5301
2017-12-01,CHF,1.1691
2017-12-01,CZK,25.524
2017-12-01,DKK,7.442
2017-12-01,GBP,0.88115
2017-12-01,HKD,9.2853
2017-12-01,HUF,313.8
2017-12-01,JPY,133.7
2017-12-01,KRW,1287.47
2017-12-01,NOK,9.8753
2017-12-01,NZD,1.7349
2017-12-01,PLN,4.2129
2017-12-01,SEK,9.9487
2017-12-01,SGD,1.6014
2017-12-01,USD,1.1885
2017-12-01,ZAR,16.2907
2017-12-04,AUD,1.5585
2017-12-04,CAD,1.5034
2017-12-04,CHF,1.1665
2017-12-04,CZK,25.557
2017-12-04,DKK,7.4418
2017-12-04,GBP,0.87725
2017-12-04,HKD,9.2721
2017-12-04,HUF,313.08
2017-12-04,JPY,133.91
2017-12-04,KRW,1287.92
2017-12-04,NOK,9.8668
2017-12-04,NZD,1.7281
2017-12-04,PLN,4.2026
2017-12-04,SEK,9.9635
2017-12-04,SGD,1.5992
2017-12-04,USD,1.1865
2017-12-04,ZAR,16.172
2017-12-05,AUD,1.5512
2017-12-05,CAD,1.4966
2017-12-05,CHF,1.1673
2017-12-05,CZK,25.653
2017-12-05,DKK,7.4415
2017-12-05,GBP,0.88183
2017-12-05,HKD,9.2563
2017-12-05,HUF,313.96
2017-12-05,JPY,133.37
2017-12-05,KRW,1286.86
2017-12-05,NOK,9.8228
2017-12-05,NZD,1.7193
2017-12-05,PLN,4.202
2017-12-05,SEK,9.968
2017-12-05,SGD,1.5953
2017-12-05,USD,1.1847
2017-12-05,ZAR,16.0077
2017-12-06,AUD,1.5565
2017-12-06,CAD,1.4963
2017-12-06,CHF,1.1678
2017-12-06,CZK,25.636
2017-12-06,DKK,7.4421
2017-12-06,GBP,0.88335
2017-12-06,HKD,9.2323
2017-12-06,HUF,314.45
2017-12-06,JPY,132.52
2017-12-06,KRW,1291.5
2017-12-06,NOK,9.7575
2017-12-06,NZD,1.7141
2017-12-06,PLN,4.2142
2017-12-06,SEK,9.9265
2017-12-06,SGD,1.5925
2017-12-06,USD,1.1817
2017-12-06,ZAR,15.9847
2017-12-07,AUD,1.5682
2017-12-07,CAD,1.5131
2017-12-07,CHF,1.17
2017-12-07,CZK,25.611
2017-12-07,DKK,7.4415
2017-12-07,GBP,0.88068
2017-12-07,HKD,9.204
2017-12-07,HUF,314.84
2017-12-07,JPY,132.88
2017-12-07,KRW,1287.95
2017-12-07,NOK,9.7503
2017-12-07,NZD,1.7252
2017-12-07,PLN,4.2129
2017-12-07,SEK,9.9558
2017-12-07,SGD,1.5916
2017-12-07,USD,1.1786
2017-12-07,ZAR,16.0897
2017-12-08,AUD,1.562
2017-12-08,CAD,1.5072
2017-12-08,CHF,1.1704
2017-12-08,CZK,25.555
2017-12-08,DKK,7.4417
2017-12-08,GBP,0.87525
2017-12-08,HKD,9.1661
2017-12-08,HUF,314.5
2017-12-08,JPY,133.26
2017-12-08,KRW,1285.33
2017-12-08,NOK,9.7665
2017-12-08,NZD,1.7157
2017-12-08,PLN,4.202
2017-12-08,SEK,9.977
2017-12-08,SGD,1.5889
2017-12-08,USD,1.1742
2017-12-08,ZAR,16.0391
2017-12-11,AUD,1.5674
2017-12-11,CAD,1.5168
2017-12-11,CHF,1.1679
2017-12-11,CZK,25.601
2017-12-11,DKK,7.4433
2017-12-11,GBP,0.8825
2017-12-11,HKD,9.2093
2017-12-11,HUF,313.95
2017-12-11,JPY,133.66
2017-12-11,KRW,1285.61
2017-12-11,NOK,9.8825
2017-12-11,NZD,1.7049
2017-12-11,PLN,4.2033
2017-12-11,SEK,10.016
2017-12-11,SGD,1.5936
2017-12-11,USD,1.1796
2017-12-11,ZAR,16.0618
2017-12-12,AUD,1.5541
2017-12-12,CAD,1.5098
2017-12-12,CHF,1.1671
2017-12-12,CZK,25.596
2017-12-12,DKK,7.4423
2017-12-12,GBP,0.88068
2017-12-12,HKD,9.1848
2017-12-12,HUF,314.33
2017-12-12,JPY,133.54
2017-12-12,KRW,1281.27
2017-12-12,NOK,9.8245
2017-12-12,NZD,1.6956
2017-12-12,PLN,4.2044
2017-12-12,SEK,9.9328
2017-12-12,SGD,1.5901
2017-12-12,USD,1.1766
2017-12-12,ZAR,16.0156
2017-12-13,AUD,1.5503
2017-12-13,CAD,1.5092
2017-12-13,CHF,1.1647
2017-12-13,CZK,25.65
2017-12-13,DKK,7.4431
2017-12-13,GBP,0.87905
2017-12-13,HKD,9.1612
2017-12-13,HUF,314.36
2017-12-13,JPY,132.99
2017-12-13,KRW,1280.07
2017-12-13,NOK,9.8253
2017-12-13,NZD,1.6886
2017-12-13,PLN,4.2146
2017-12-13,SEK,9.906
2017-12-13,SGD,1.5874
2017-12-13,USD,1.1736
2017-12-13,ZAR,15.9868
2017-12-14,AUD,1.5452
2017-12-14,CAD,1.5196
2017-12-14,CHF,1.1686
2017-12-14,CZK,25.695
2017-12-14,DKK,7.4433
2017-12-14,GBP,0.88163
2017-12-14,HKD,9.2499
2017-12-14,HUF,314.07
2017-12-14,JPY,133.39
2017-12-14,KRW,1288.74
2017-12-14,NOK,9.7783
2017-12-14,NZD,1.6934
2017-12-14,PLN,4.222
2017-12-14,SEK,9.9488
2017-12-14,SGD,1.595
2017-12-14,USD,1.1845
2017-12-14,ZAR,15.954
2017-12-15,AUD,1.5382
2017-12-15,CAD,1.507
2017-12-15,CHF,1.1669
2017-12-15,CZK,25.678
2017-12-15,DKK,7.4443
2017-12-15,GBP,0.88253
2017-12-15,HKD,9.2223
2017-12-15,HUF,313.43
2017-12-15,JPY,132.45
2017-12-15,KRW,1284.73
2017-12-15,NOK,9.7828
2017-12-15,NZD,1.6803
2017-12-15,PLN,4.2167
2017-12-15,SEK,9.9583
2017-12-15,SGD,1.5897
2017-12-15,USD,1.1806
2017-12-15,ZAR,15.7809
2017-12-18,AUD,1.5392
2017-12-18,CAD,1.5185
2017-12-18,CHF,1.1652
2017-12-18,CZK,25.685
2017-12-18,DKK,7.444
2017-12-18,GBP,0.88208
2017-12-18,HKD,9.2194
2017-12-18,HUF,313.67
2017-12-18,JPY,132.66
2017-12-18,KRW,1282.23
2017-12-18,NOK,9.8573
2017-12-18,NZD,1.6836
2017-12-18,PLN,4.207
2017-12-18,SEK,9.9588
2017-12-18,SGD,1.5904
2017-12-18,USD,1.1795
2017-12-18,ZAR,15.1661
2017-12-19,AUD,1.5406
2017-12-19,CAD,1.5207
2017-12-19,CHF,1.1643
2017-12-19,CZK,25.662
2017-12-19,DKK,7.4435
2017-12-19,GBP,0.885
2017-12-19,HKD,9.2446
2017-12-19,HUF,313.1
2017-12-19,JPY,133.23
2017-12-19,KRW,1281.28
2017-12-19,NOK,9.8875
2017-12-19,NZD,1.6866
2017-12-19,PLN,4.1993
2017-12-19,SEK,9.9508
2017-12-19,SGD,1.592
2017-12-19,USD,1.1823
2017-12-19,ZAR,15.0558
2017-12-20,AUD,1.5427
2017-12-20,CAD,1.5221
2017-12-20,CHF,1.1702
2017-12-20,CZK,25.674
2017-12-20,DKK,7.4443
2017-12-20,GBP,0.8832
2017-12-20,HKD,9.2677
2017-12-20,HUF,312.75
2017-12-20,JPY,134.16
2017-12-20,KRW,1281.59
2017-12-20,NOK,9.8683
2017-12-20,NZD,1.697
2017-12-20,PLN,4.2041
2017-12-20,SEK,9.9128
2017-12-20,SGD,1.594
2017-12-20,USD,1.1845
2017-12-20,ZAR,15.0112
2017-12-21,AUD,1.5451
2017-12-21,CAD,1.5184
2017-12-21,CHF,1.1725
2017-12-21,CZK,25.715
2017-12-21,DKK,7.4447
2017-12-21,GBP,0.88763
2017-12-21,HKD,9.2758
2017-12-21,HUF,312.36
2017-12-21,JPY,134.59
2017-12-21,KRW,1281.82
2017-12-21,NOK,9.9738
2017-12-21,NZD,1.6931
2017-12-21,PLN,4.1998
2017-12-21,SEK,9.9844
2017-12-21,SGD,1.5952
2017-12-21,USD,1.1859
2017-12-21,ZAR,15.0858
2017-12-22,AUD,1.5358
2017-12-22,CAD,1.5057
2017-12-22,CHF,1.1735
2017-12-22,CZK,25.75
2017-12-22,DKK,7.4443
2017-12-22,GBP,0.88568
2017-12-22,HKD,9.2648
2017-12-22,HUF,311.82
2017-12-22,JPY,134.37
2017-12-22,KRW,1276.34
2017-12-22,NOK,9.8963
2017-12-22,NZD,1.6904
2017-12-22,PLN,4.1975
2017-12-22,SEK,9.9327
2017-12-22,SGD,1.5929
2017-12-22,USD,1.1853
2017-12-22,ZAR,15.0586
2017-12-27,AUD,1.5316
2017-12-27,CAD,1.5028
2017-12-27,CHF,1.1772
2017-12-27,CZK,25.84
2017-12-27,DKK,7.445
2017-12-27,GBP,0.88593
2017-12-27,HKD,9.2953
2017-12-27,HUF,310.99
2017-12-27,JPY,134.7
2017-12-27,KRW,1277.73
2017-12-27,NOK,9.8605
2017-12-27,NZD,1.6825
2017-12-27,PLN,4.1884
2017-12-27,SEK,9.8727
2017-12-27,SGD,1.5937
2017-12-27,USD,1.1895
2017-12-27,ZAR,14.8108
2017-12-28,AUD,1.533
2017-12-28,CAD,1.5049
2017-12-28,CHF,1.1704
2017-12-28,CZK,25.645
2017-12-28,DKK,7.4455
2017-12-28,GBP,0.88768
2017-12-28,HKD,9.3274
2017-12-28,HUF,310.3
2017-12-28,JPY,134.74
2017-12-28,KRW,1276.37
2017-12-28,NOK,9.867
2017-12-28,NZD,1.6856
2017-12-28,PLN,4.1808
2017-12-28,SEK,9.8452
2017-12-28,SGD,1.5968
2017-12-28,USD,1.1934
2017-12-28,ZAR,14.7325
2017-12-29,AUD,1.5346
2017-12-29,CAD,1.5039
2017-12-29,CHF,1.1702
2017-12-29,CZK,25.535
2017-12-29,DKK,7.4449
2017-12-29,GBP,0.88723
2017-12-29,HKD,9.372
2017-12-29,HUF,310.33
2017-12-29,JPY,135.01
2017-12-29,KRW,1279.61
2017-12-29,NOK,9.8403
2017-12-29,NZD,1.685
2017-12-29,PLN,4.177
2017-12-29,SEK,9.8438
2017-12-29,SGD,1.6024
2017-12-29,USD,1.1993
2017-12-29,ZAR,14.8054
2018-01-02,AUD,1.5413
2018-01-02,CAD,1.5128
2018-01-02,CHF,1.1718
2018-01-02,CZK,25.494
2018-01-02,DKK,7.4437
2018-01-02,GBP,0.88953
2018-01-02,HKD,9.4283
2018-01-02,HUF,308.59
2018-01-02,JPY,135.35
2018-01-02,KRW,1281.59
2018-01-02,NOK,9.7748
2018-01-02,NZD,1.6955
2018-01-02,PLN,4.1633
2018-01-02,SEK,9.8283
2018-01-02,SGD,1.6031
2018-01-02,USD,1.2065
2018-01-02,ZAR,14.9
2018-01-03,AUD,1.5339
2018-01-03,CAD,1.5047
2018-01-03,CHF,1.1736
2018-01-03,CZK,25.545
2018-01-03,DKK,7.4442
2018-01-03,GBP,0.8864
2018-01-03,HKD,9.3985
2018-01-03,HUF,309.29
2018-01-03,JPY,134.97
2018-01-03,KRW,1281.39
2018-01-03,NOK,9.744
2018-01-03,NZD,1.6942
2018-01-03,PLN,4.1652
2018-01-03,SEK,9.825
2018-01-03,SGD,1.5988
2018-01-03,USD,1.2023
2018-01-03,ZAR,14.8845
2018-01-04,AUD,1.5398
2018-01-04,CAD,1.5114
2018-01-04,CHF,1.1763
2018-01-04,CZK,25.515
2018-01-04,DKK,7.4449
2018-01-04,GBP,0.89103
2018-01-04,HKD,9.4323
2018-01-04,HUF,308.53
2018-01-04,JPY,135.92
2018-01-04,KRW,1283.14
2018-01-04,NOK,9.7655
2018-01-04,NZD,1.6957
2018-01-04,PLN,4.1555
2018-01-04,SEK,9.822
2018-01-04,SGD,1.6043
2018-01-04,USD,1.2065
2018-01-04,ZAR,14.8475
2018-01-05,AUD,1.5361
2018-01-05,CAD,1.5068
2018-01-05,CHF,1.1757
2018-01-05,CZK,25.594
2018-01-05,DKK,7.4459
2018-01-05,GBP,0.88883
2018-01-05,HKD,9.4188
2018-01-05,HUF,308.77
2018-01-05,JPY,136.45
2018-01-05,KRW,1281.2
2018-01-05,NOK,9.7418
2018-01-05,NZD,1.6837
2018-01-05,PLN,4.1554
2018-01-05,SEK,9.8318
2018-01-05,SGD,1.5993
2018-01-05,USD,1.2045
2018-01-05,ZAR,14.8886
2018-01-08,AUD,1.5289
2018-01-08,CAD,1.488
2018-01-08,CHF,1.1709
2018-01-08,CZK,25.524
2018-01-08,DKK,7.4467
2018-01-08,GBP,0.88413
2018-01-08,HKD,9.3656
2018-01-08,HUF,308.84
2018-01-08,JPY,135.34
2018-01-08,KRW,1277.87
2018-01-08,NOK,9.6783
2018-01-08,NZD,1.6702
2018-01-08,PLN,4.1663
2018-01-08,SEK,9.8165
2018-01-08,SGD,1.5956
2018-01-08,USD,1.1973
2018-01-08,ZAR,14.8924
2018-01-09,AUD,1.5242
2018-01-09,CAD,1.4826
2018-01-09,CHF,1.1727
2018-01-09,CZK,25.535
2018-01-09,DKK,7.4469
2018-01-09,GBP,0.8827
2018-01-09,HKD,9.3323
2018-01-09,HUF,309.36
2018-01-09,JPY,134.31
2018-01-09,KRW,1274.81
2018-01-09,NOK,9.6715
2018-01-09,NZD,1.6601
2018-01-09,PLN,4.1795
2018-01-09,SEK,9.8288
2018-01-09,SGD,1.5932
2018-01-09,USD,1.1932
2018-01-09,ZAR,14.734
2018-01-10,AUD,1.5289
2018-01-10,CAD,1.4931
2018-01-10,CHF,1.1725
2018-01-10,CZK,25.57
2018-01-10,DKK,7.4469
2018-01-10,GBP,0.8867
2018-01-10,HKD,9.3809
2018-01-10,HUF,309.92
2018-01-10,JPY,133.62
2018-01-10,KRW,1280.95
2018-01-10,NOK,9.6448
2018-01-10,NZD,1.6654
2018-01-10,PLN,4.1814
2018-01-10,SEK,9.811
2018-01-10,SGD,1.5981
2018-01-10,USD,1.1992
2018-01-10,ZAR,14.9214
2018-01-11,AUD,1.5281
2018-01-11,CAD,1.5093
2018-01-11,CHF,1.1736
2018-01-11,CZK,25.547
2018-01-11,DKK,7.4474
2018-01-11,GBP,0.89075
2018-01-11,HKD,9.4002
2018-01-11,HUF,309.43
2018-01-11,JPY,134.19
2018-01-11,KRW,1282.33
2018-01-11,NOK,9.6735
2018-01-11,NZD,1.6653
2018-01-11,PLN,4.1785
2018-01-11,SEK,9.8203
2018-01-11,SGD,1.6006
2018-01-11,USD,1.2017
2018-01-11,ZAR,14.9744
2018-01-12,AUD,1.5417
2018-01-12,CAD,1.5194
2018-01-12,CHF,1.1787
2018-01-12,CZK,25.521
2018-01-12,DKK,7.4487
2018-01-12,GBP,0.88983
2018-01-12,HKD,9.4962
2018-01-12,HUF,308.74
2018-01-12,JPY,134.88
2018-01-12,KRW,1289.54
2018-01-12,NOK,9.659
2018-01-12,NZD,1.6726
2018-01-12,PLN,4.1722
2018-01-12,SEK,9.835
2018-01-12,SGD,1.6103
2018-01-12,USD,1.2137
2018-01-12,ZAR,15.0481
2018-01-15,AUD,1.5434
2018-01-15,CAD,1.5263
2018-01-15,CHF,1.1799
2018-01-15,CZK,25.531
2018-01-15,DKK,7.4496
2018-01-15,GBP,0.89043
2018-01-15,HKD,9.605
2018-01-15,HUF,308.9
2018-01-15,JPY,135.81
2018-01-15,KRW,1305.74
2018-01-15,NOK,9.6708
2018-01-15,NZD,1.6828
2018-01-15,PLN,4.1686
2018-01-15,SEK,9.8335
2018-01-15,SGD,1.6223
2018-01-15,USD,1.2277
2018-01-15,ZAR,15.1034
2018-01-16,AUD,1.5379
2018-01-16,CAD,1.5194
2018-01-16,CHF,1.1795
2018-01-16,CZK,25.516
2018-01-16,DKK,7.4492
2018-01-16,GBP,0.8886
2018-01-16,HKD,9.568
2018-01-16,HUF,308.75
2018-01-16,JPY,135.4
2018-01-16,KRW,1302.4
2018-01-16,NOK,9.6308
2018-01-16,NZD,1.6808
2018-01-16,PLN,4.1713
2018-01-16,SEK,9.8228
2018-01-16,SGD,1.6185
2018-01-16,USD,1.223
2018-01-16,ZAR,14.997
2018-01-17,AUD,1.5314
2018-01-17,CAD,1.5185
2018-01-17,CHF,1.1774
2018-01-17,CZK,25.447
2018-01-17,DKK,7.4469
2018-01-17,GBP,0.88568
2018-01-17,HKD,9.5415
2018-01-17,HUF,308.77
2018-01-17,JPY,135.21
2018-01-17,KRW,1303.65
2018-01-17,NOK,9.622
2018-01-17,NZD,1.68
2018-01-17,PLN,4.1713
2018-01-17,SEK,9.8425
2018-01-17,SGD,1.6153
2018-01-17,USD,1.2203
2018-01-17,ZAR,15.0524
2018-01-18,AUD,1.5311
2018-01-18,CAD,1.5229
2018-01-18,CHF,1.1748
2018-01-18,CZK,25.365
2018-01-18,DKK,7.4475
2018-01-18,GBP,0.88208
2018-01-18,HKD,9.5648
2018-01-18,HUF,308.51
2018-01-18,JPY,136.07
2018-01-18,KRW,1306.61
2018-01-18,NOK,9.6013
2018-01-18,NZD,1.6759
2018-01-18,PLN,4.1665
2018-01-18,SEK,9.8305
2018-01-18,SGD,1.6175
2018-01-18,USD,1.2235
2018-01-18,ZAR,15.0035
2018-01-19,AUD,1.5302
2018-01-19,CAD,1.5246
2018-01-19,CHF,1.1758
2018-01-19,CZK,25.433
2018-01-19,DKK,7.4454
2018-01-19,GBP,0.88365
2018-01-19,HKD,9.5814
2018-01-19,HUF,309.2
2018-01-19,JPY,135.54
2018-01-19,KRW,1306.92
2018-01-19,NOK,9.6243
2018-01-19,NZD,1.6831
2018-01-19,PLN,4.1716
2018-01-19,SEK,9.8333
2018-01-19,SGD,1.6178
2018-01-19,USD,1.2255
2018-01-19,ZAR,14.9553
2018-01-22,AUD,1.5287
2018-01-22,CAD,1.527
2018-01-22,CHF,1.1764
2018-01-22,CZK,25.399
2018-01-22,DKK,7.4442
2018-01-22,GBP,0.88085
2018-01-22,HKD,9.5689
2018-01-22,HUF,309.65
2018-01-22,JPY,135.66
2018-01-22,KRW,1309.98
2018-01-22,NOK,9.6223
2018-01-22,NZD,1.6758
2018-01-22,PLN,4.1707
2018-01-22,SEK,9.834
2018-01-22,SGD,1.6151
2018-01-22,USD,1.2239
2018-01-22,ZAR,14.8092
2018-01-23,AUD,1.5365
2018-01-23,CAD,1.5289
2018-01-23,CHF,1.1779
2018-01-23,CZK,25.403
2018-01-23,DKK,7.4435
2018-01-23,GBP,0.8783
2018-01-23,HKD,9.576
2018-01-23,HUF,310.13
2018-01-23,JPY,135.35
2018-01-23,KRW,1317.85
2018-01-23,NOK,9.638
2018-01-23,NZD,1.6722
2018-01-23,PLN,4.1696
2018-01-23,SEK,9.8443
2018-01-23,SGD,1.6162
2018-01-23,USD,1.2249
2018-01-23,ZAR,14.8551
2018-01-24,AUD,1.531
2018-01-24,CAD,1.5229
2018-01-24,CHF,1.1735
2018-01-24,CZK,25.374
2018-01-24,DKK,7.4451
2018-01-24,GBP,0.87183
2018-01-24,HKD,9.6556
2018-01-24,HUF,309.01
2018-01-24,JPY,135.13
2018-01-24,KRW,1315.33
2018-01-24,NOK,9.6275
2018-01-24,NZD,1.6677
2018-01-24,PLN,4.1563
2018-01-24,SEK,9.8323
2018-01-24,SGD,1.6181
2018-01-24,USD,1.2352
2018-01-24,ZAR,14.7803
2018-01-25,AUD,1.5358
2018-01-25,CAD,1.5289
2018-01-25,CHF,1.168
2018-01-25,CZK,25.381
2018-01-25,DKK,7.4444
2018-01-25,GBP,0.87038
2018-01-25,HKD,9.6996
2018-01-25,HUF,309.35
2018-01-25,JPY,135.12
2018-01-25,KRW,1314.41
2018-01-25,NOK,9.5858
2018-01-25,NZD,1.6823
2018-01-25,PLN,4.1469
2018-01-25,SEK,9.8188
2018-01-25,SGD,1.6202
2018-01-25,USD,1.2407
2018-01-25,ZAR,14.7614
2018-01-26,AUD,1.538
2018-01-26,CAD,1.5325
2018-01-26,CHF,1.1632
2018-01-26,CZK,25.357
2018-01-26,DKK,7.4428
2018-01-26,GBP,0.87335
2018-01-26,HKD,9.7222
2018-01-26,HUF,309.8
2018-01-26,JPY,135.95
2018-01-26,KRW,1323.68
